WaterbodyID,Length,Maturity
00002TUTR,575,1
00002TUTR,571,1
00002TUTR,571,0
00002TUTR,568,1
00002TUTR,567,1
00002TUTR,567,1
00002TUTR,567,1
00002TUTR,561,1
00002TUTR,558,1
00002TUTR,558,1
00002TUTR,556,0
00002TUTR,554,1
00002TUTR,553,1
00002TUTR,550,1
00002TUTR,549,1
00002TUTR,548,1
00002TUTR,545,1
00002TUTR,543,1
00002TUTR,542,1
00002TUTR,541,1
00002TUTR,541,1
00002TUTR,539,0
00002TUTR,538,0
00002TUTR,537,1
00002TUTR,535,1
00002TUTR,535,0
00002TUTR,535,1
00002TUTR,530,1
00002TUTR,523,0
00002TUTR,521,1
00002TUTR,520,1
00002TUTR,519,1
00002TUTR,518,1
00002TUTR,517,1
00002TUTR,514,1
00002TUTR,512,1
00002TUTR,508,1
00002TUTR,505,1
00002TUTR,500,0
00002TUTR,499,1
00002TUTR,493,0
00002TUTR,484,1
00002TUTR,474,1
00002TUTR,463,0
00002TUTR,620,1
00002TUTR,545,0
00002TUTR,540,1
00002TUTR,532,1
00002TUTR,520,1
00002TUTR,507,1
00002TUTR,504,1
00002TUTR,490,0
00002TUTR,480,1
00002TUTR,450,1
00002TUTR,445,0
00002TUTR,890,1
00002TUTR,767,1
00002TUTR,712,1
00002TUTR,705,1
00002TUTR,700,1
00002TUTR,698,1
00002TUTR,692,1
00002TUTR,640,1
00002TUTR,635,1
00002TUTR,615,1
00002TUTR,605,1
00002TUTR,602,1
00002TUTR,600,1
00002TUTR,593,1
00002TUTR,593,1
00002TUTR,592,1
00002TUTR,590,1
00002TUTR,590,0
00002TUTR,586,1
00002TUTR,585,1
00002TUTR,580,1
00002TUTR,579,1
00002TUTR,575,0
00002TUTR,575,1
00002TUTR,573,1
00002TUTR,572,0
00002TUTR,570,1
00002TUTR,570,0
00002TUTR,565,1
00002TUTR,555,1
00002TUTR,550,1
00002TUTR,548,1
00002TUTR,542,1
00002TUTR,540,0
00002TUTR,535,1
00002TUTR,535,1
00002TUTR,530,0
00002TUTR,525,1
00002TUTR,520,0
00002TUTR,518,1
00002TUTR,515,1
00002TUTR,515,1
00002TUTR,511,0
00002TUTR,510,1
00002TUTR,505,1
00002TUTR,500,1
00002TUTR,495,1
00002TUTR,490,1
00002TUTR,482,1
00002TUTR,460,0
00002TUTR,770,1
00002TUTR,765,1
00002TUTR,725,0
00002TUTR,690,1
00002TUTR,680,0
00002TUTR,670,1
00002TUTR,670,1
00002TUTR,668,1
00002TUTR,660,1
00002TUTR,653,1
00002TUTR,652,1
00002TUTR,650,1
00002TUTR,650,1
00002TUTR,643,1
00002TUTR,635,1
00002TUTR,630,1
00002TUTR,620,1
00002TUTR,620,1
00002TUTR,619,0
00002TUTR,615,1
00002TUTR,615,1
00002TUTR,615,1
00002TUTR,613,1
00002TUTR,610,1
00002TUTR,610,0
00002TUTR,610,0
00002TUTR,604,1
00002TUTR,600,1
00002TUTR,600,1
00002TUTR,595,1
00002TUTR,590,1
00002TUTR,590,1
00002TUTR,585,1
00002TUTR,585,0
00002TUTR,580,1
00002TUTR,580,1
00002TUTR,580,0
00002TUTR,577,1
00002TUTR,574,1
00002TUTR,570,1
00002TUTR,570,1
00002TUTR,568,1
00002TUTR,560,1
00002TUTR,560,1
00002TUTR,545,0
00002TUTR,540,1
00002TUTR,540,1
00002TUTR,540,1
00002TUTR,540,1
00002TUTR,530,1
00002TUTR,523,1
00002TUTR,520,1
00002TUTR,520,1
00002TUTR,520,1
00002TUTR,510,1
00002TUTR,500,1
00002TUTR,500,1
00002TUTR,495,0
00002TUTR,490,1
00002TUTR,490,1
00002TUTR,490,1
00002TUTR,490,1
00002TUTR,480,1
00002TUTR,475,0
00002TUTR,470,1
00002TUTR,470,1
00002TUTR,460,1
00002TUTR,440,1
00002TUTR,440,0
00002TUTR,900,1
00002TUTR,790,1
00002TUTR,730,1
00002TUTR,700,1
00002TUTR,670,1
00002TUTR,670,1
00002TUTR,660,1
00002TUTR,655,1
00002TUTR,650,1
00002TUTR,645,1
00002TUTR,640,1
00002TUTR,635,1
00002TUTR,620,1
00002TUTR,620,1
00002TUTR,615,1
00002TUTR,615,1
00002TUTR,610,1
00002TUTR,610,1
00002TUTR,610,1
00002TUTR,610,0
00002TUTR,610,1
00002TUTR,605,1
00002TUTR,605,1
00002TUTR,600,1
00002TUTR,600,0
00002TUTR,590,1
00002TUTR,590,1
00002TUTR,590,1
00002TUTR,590,1
00002TUTR,587,1
00002TUTR,585,1
00002TUTR,580,1
00002TUTR,580,1
00002TUTR,580,0
00002TUTR,580,1
00002TUTR,575,1
00002TUTR,570,1
00002TUTR,570,1
00002TUTR,570,1
00002TUTR,570,1
00002TUTR,568,1
00002TUTR,565,1
00002TUTR,565,1
00002TUTR,563,1
00002TUTR,560,1
00002TUTR,560,1
00002TUTR,560,1
00002TUTR,560,1
00002TUTR,555,1
00002TUTR,551,1
00002TUTR,550,0
00002TUTR,550,1
00002TUTR,545,1
00002TUTR,545,1
00002TUTR,545,1
00002TUTR,545,0
00002TUTR,545,0
00002TUTR,540,1
00002TUTR,540,1
00002TUTR,540,1
00002TUTR,540,1
00002TUTR,540,0
00002TUTR,540,0
00002TUTR,535,1
00002TUTR,535,1
00002TUTR,535,1
00002TUTR,530,0
00002TUTR,530,1
00002TUTR,530,1
00002TUTR,525,0
00002TUTR,525,0
00002TUTR,520,1
00002TUTR,520,1
00002TUTR,520,1
00002TUTR,520,0
00002TUTR,520,1
00002TUTR,520,1
00002TUTR,515,1
00002TUTR,515,1
00002TUTR,510,1
00002TUTR,510,0
00002TUTR,510,0
00002TUTR,510,1
00002TUTR,510,0
00002TUTR,505,1
00002TUTR,505,1
00002TUTR,505,0
00002TUTR,500,1
00002TUTR,500,1
00002TUTR,500,0
00002TUTR,495,0
00002TUTR,495,1
00002TUTR,495,0
00002TUTR,490,1
00002TUTR,490,0
00002TUTR,485,0
00002TUTR,485,1
00002TUTR,480,0
00002TUTR,480,1
00002TUTR,475,0
00002TUTR,470,1
00002TUTR,470,1
00002TUTR,465,0
00002TUTR,455,0
00002TUTR,455,1
00002TUTR,365,1
00002TUTR,250,1
00002TUTR,595,1
00002TUTR,585,1
00002TUTR,584,1
00002TUTR,575,1
00002TUTR,545,1
00002TUTR,540,1
00002TUTR,535,1
00002TUTR,523,1
00002TUTR,517,1
00002TUTR,515,1
00002TUTR,510,1
00002TUTR,505,1
00002TUTR,500,1
00002TUTR,500,1
00002TUTR,495,1
00002TUTR,484,0
00002TUTR,472,0
00002TUTR,470,0
00002TUTR,467,1
00002TUTR,462,0
00002TUTR,455,1
00002TUTR,450,0
00002TUTR,450,0
00002TUTR,448,0
00002TUTR,434,1
00002TUTR,430,0
00002TUTR,420,0
00002TUTR,420,0
00002TUTR,415,0
00002TUTR,403,0
00002TUTR,382,0
00002TUTR,365,0
00002TUTR,360,0
00002TUTR,346,0
00002TUTR,300,0
00002TUTR,243,0
00002TUTR,534,1
00002TUTR,586,1
00002TUTR,271,0
00002TUTR,406,0
00002TUTR,472,1
00002TUTR,456,1
00002TUTR,338,0
00002TUTR,491,1
00002TUTR,520,1
00002TUTR,293,0
00002TUTR,555,1
00002TUTR,535,1
00002TUTR,474,1
00002TUTR,537,1
00002TUTR,378,0
00002TUTR,453,1
00002TUTR,473,1
00002TUTR,483,1
00002TUTR,970,1
00002TUTR,820,1
00002TUTR,760,1
00002TUTR,735,1
00002TUTR,705,1
00002TUTR,645,1
00002TUTR,620,1
00002TUTR,620,1
00002TUTR,615,1
00002TUTR,590,1
00002TUTR,590,1
00002TUTR,585,1
00002TUTR,585,1
00002TUTR,582,1
00002TUTR,580,1
00002TUTR,579,1
00002TUTR,575,1
00002TUTR,575,1
00002TUTR,570,1
00002TUTR,565,1
00002TUTR,555,1
00002TUTR,554,1
00002TUTR,550,1
00002TUTR,549,1
00002TUTR,545,1
00002TUTR,545,1
00002TUTR,535,1
00002TUTR,535,1
00002TUTR,535,1
00002TUTR,532,1
00002TUTR,530,1
00002TUTR,525,1
00002TUTR,525,1
00002TUTR,525,1
00002TUTR,523,1
00002TUTR,522,1
00002TUTR,520,1
00002TUTR,520,1
00002TUTR,520,1
00002TUTR,517,1
00002TUTR,515,1
00002TUTR,515,1
00002TUTR,513,1
00002TUTR,510,1
00002TUTR,510,1
00002TUTR,506,0
00002TUTR,505,1
00002TUTR,503,1
00002TUTR,501,1
00002TUTR,501,1
00002TUTR,500,1
00002TUTR,498,1
00002TUTR,495,1
00002TUTR,495,1
00002TUTR,495,0
00002TUTR,494,1
00002TUTR,490,1
00002TUTR,490,1
00002TUTR,490,1
00002TUTR,490,1
00002TUTR,490,1
00002TUTR,485,1
00002TUTR,485,1
00002TUTR,485,1
00002TUTR,480,1
00002TUTR,480,1
00002TUTR,480,1
00002TUTR,478,0
00002TUTR,477,1
00002TUTR,475,1
00002TUTR,475,1
00002TUTR,475,1
00002TUTR,474,1
00002TUTR,472,1
00002TUTR,470,1
00002TUTR,470,1
00002TUTR,470,0
00002TUTR,467,1
00002TUTR,466,1
00002TUTR,465,1
00002TUTR,465,1
00002TUTR,465,1
00002TUTR,462,1
00002TUTR,460,1
00002TUTR,460,1
00002TUTR,460,1
00002TUTR,460,1
00002TUTR,460,1
00002TUTR,460,0
00002TUTR,459,1
00002TUTR,455,1
00002TUTR,455,1
00002TUTR,453,1
00002TUTR,450,1
00002TUTR,450,1
00002TUTR,450,0
00002TUTR,450,0
00002TUTR,447,1
00002TUTR,445,0
00002TUTR,444,1
00002TUTR,440,1
00002TUTR,440,1
00002TUTR,435,1
00002TUTR,430,1
00002TUTR,430,0
00002TUTR,428,1
00002TUTR,428,1
00002TUTR,425,1
00002TUTR,420,0
00002TUTR,420,1
00002TUTR,415,0
00002TUTR,410,0
00002TUTR,410,1
00002TUTR,410,1
00002TUTR,410,1
00002TUTR,400,0
00002TUTR,400,0
00002TUTR,400,0
00002TUTR,400,0
00002TUTR,390,0
00002TUTR,390,0
00002TUTR,385,0
00002TUTR,380,0
00002TUTR,380,0
00002TUTR,380,0
00002TUTR,370,0
00002TUTR,365,0
00002TUTR,360,0
00002TUTR,360,0
00002TUTR,350,0
00002TUTR,346,0
00002TUTR,345,0
00002TUTR,340,0
00002TUTR,335,0
00002TUTR,335,0
00002TUTR,330,0
00002TUTR,325,0
00002TUTR,320,0
00002TUTR,320,0
00002TUTR,315,0
00002TUTR,310,0
00002TUTR,310,0
00002TUTR,310,0
00002TUTR,305,0
00002TUTR,295,0
00002TUTR,295,0
00002TUTR,290,0
00002TUTR,288,0
00002TUTR,285,0
00002TUTR,270,0
00002TUTR,250,0
02504BABL,800,1
02504BABL,790,1
02504BABL,717,1
02504BABL,715,1
02504BABL,712,1
02504BABL,705,1
02504BABL,694,1
02504BABL,665,1
02504BABL,661,0
02504BABL,625,1
02504BABL,624,1
02504BABL,624,0
02504BABL,621,1
02504BABL,610,1
02504BABL,603,1
02504BABL,585,0
02504BABL,574,1
02504BABL,574,1
02504BABL,569,1
02504BABL,535,0
02504BABL,482,0
02504BABL,457,0
02504BABL,430,0
02504BABL,401,1
02504BABL,400,0
02504BABL,380,0
02504BABL,360,0
02504BABL,344,0
02504BABL,322,0
02504BABL,563,0
02504BABL,218,0
02504BABL,212,0
02504BABL,385,0
02504BABL,415,0
02504BABL,444,0
02504BABL,687,1
02504BABL,888,1
02504BABL,875,1
02504BABL,226,0
02504BABL,285,0
02504BABL,300,0
02504BABL,291,0
02504BABL,324,0
02504BABL,264,0
02504BABL,250,0
02504BABL,265,0
02504BABL,270,0
02504BABL,260,0
02504BABL,286,0
02504BABL,506,0
02504BABL,574,0
02504BABL,378,0
02504BABL,361,0
02504BABL,402,0
02504BABL,540,0
02504BABL,400,0
02504BABL,636,0
02504BABL,640,1
02504BABL,792,1
02504BABL,283,0
02504BABL,273,0
02504BABL,194,0
02504BABL,335,0
02504BABL,204,0
YT_Tarfu,830,1
YT_Tarfu,742,1
YT_Tarfu,595,1
YT_Tarfu,499,0
YT_Tarfu,490,1
YT_Tarfu,466,1
YT_Tarfu,455,1
YT_Tarfu,451,1
YT_Tarfu,445,1
YT_Tarfu,438,0
YT_Tarfu,436,0
YT_Tarfu,435,1
YT_Tarfu,435,1
YT_Tarfu,434,1
YT_Tarfu,430,1
YT_Tarfu,430,1
YT_Tarfu,428,1
YT_Tarfu,428,1
YT_Tarfu,425,1
YT_Tarfu,425,1
YT_Tarfu,422,1
YT_Tarfu,420,1
YT_Tarfu,418,0
YT_Tarfu,415,1
YT_Tarfu,410,1
YT_Tarfu,410,0
YT_Tarfu,410,0
YT_Tarfu,409,0
YT_Tarfu,408,1
YT_Tarfu,406,0
YT_Tarfu,406,1
YT_Tarfu,406,0
YT_Tarfu,405,0
YT_Tarfu,402,1
YT_Tarfu,402,1
YT_Tarfu,400,1
YT_Tarfu,400,0
YT_Tarfu,399,1
YT_Tarfu,398,1
YT_Tarfu,396,0
YT_Tarfu,395,1
YT_Tarfu,394,1
YT_Tarfu,394,0
YT_Tarfu,394,0
YT_Tarfu,389,1
YT_Tarfu,386,1
YT_Tarfu,385,0
YT_Tarfu,382,1
YT_Tarfu,380,1
YT_Tarfu,380,0
YT_Tarfu,378,0
YT_Tarfu,376,0
YT_Tarfu,376,0
YT_Tarfu,372,0
YT_Tarfu,372,0
YT_Tarfu,366,1
YT_Tarfu,360,1
YT_Tarfu,332,0
YT_Tarfu,315,1
YT_Tarfu,310,0
YT_Tarfu,535,1
YT_Tarfu,500,1
YT_Tarfu,485,1
YT_Tarfu,482,1
YT_Tarfu,450,1
YT_Tarfu,449,1
YT_Tarfu,446,1
YT_Tarfu,445,1
YT_Tarfu,442,1
YT_Tarfu,437,1
YT_Tarfu,432,1
YT_Tarfu,412,1
YT_Tarfu,409,1
YT_Tarfu,408,1
YT_Tarfu,404,1
YT_Tarfu,399,0
YT_Tarfu,382,0
YT_Tarfu,337,0
YT_Tarfu,333,0
YT_Tarfu,612,1
YT_Tarfu,600,1
YT_Tarfu,440,1
YT_Tarfu,422,1
YT_Tarfu,420,1
YT_Tarfu,405,0
YT_Tarfu,397,0
YT_Tarfu,393,0
YT_Tarfu,387,1
YT_Tarfu,384,0
YT_Tarfu,363,1
YT_Tarfu,350,0
YT_Tarfu,292,0
YT_Tarfu,545,1
YT_Tarfu,510,1
YT_Tarfu,450,1
YT_Tarfu,435,1
YT_Tarfu,430,1
YT_Tarfu,420,1
YT_Tarfu,420,1
YT_Tarfu,415,1
YT_Tarfu,410,1
YT_Tarfu,400,1
YT_Tarfu,400,0
YT_Tarfu,395,1
YT_Tarfu,390,1
YT_Tarfu,385,1
YT_Tarfu,380,0
YT_Tarfu,380,1
YT_Tarfu,375,1
YT_Tarfu,370,0
YT_Tarfu,365,0
YT_Tarfu,360,1
YT_Tarfu,330,1
YT_Tarfu,824,1
YT_Tarfu,635,1
YT_Tarfu,485,1
YT_Tarfu,440,1
YT_Tatlmain,805,1
YT_Tatlmain,782,1
YT_Tatlmain,779,1
YT_Tatlmain,736,1
YT_Tatlmain,660,0
YT_Tatlmain,650,1
YT_Tatlmain,626,1
YT_Tatlmain,596,1
YT_Tatlmain,590,0
YT_Tatlmain,590,0
YT_Tatlmain,428,1
YT_Tatlmain,355,0
YT_Tatlmain,350,0
YT_Tatlmain,340,1
YT_Tatlmain,888,0
YT_Tatlmain,855,0
YT_Tatlmain,850,0
YT_Tatlmain,848,0
YT_Tatlmain,840,1
YT_Tatlmain,835,1
YT_Tatlmain,833,1
YT_Tatlmain,825,1
YT_Tatlmain,823,0
YT_Tatlmain,815,1
YT_Tatlmain,800,1
YT_Tatlmain,800,1
YT_Tatlmain,780,1
YT_Tatlmain,775,0
YT_Tatlmain,765,1
YT_Tatlmain,750,1
YT_Tatlmain,747,0
YT_Tatlmain,742,1
YT_Tatlmain,740,1
YT_Tatlmain,738,0
YT_Tatlmain,733,1
YT_Tatlmain,730,1
YT_Tatlmain,730,1
YT_Tatlmain,720,0
YT_Tatlmain,719,0
YT_Tatlmain,715,1
YT_Tatlmain,715,1
YT_Tatlmain,710,1
YT_Tatlmain,700,1
YT_Tatlmain,700,1
YT_Tatlmain,695,1
YT_Tatlmain,690,1
YT_Tatlmain,670,0
YT_Tatlmain,605,0
YT_Tatlmain,500,1
YT_Tatlmain,465,1
YT_Tatlmain,375,1
00920NATR,841,1
00920NATR,815,1
00920NATR,805,1
00920NATR,724,1
00920NATR,700,1
00920NATR,700,1
00920NATR,684,1
00920NATR,674,1
00920NATR,670,1
00920NATR,661,1
00920NATR,652,1
00920NATR,649,0
00920NATR,630,1
00920NATR,628,1
00920NATR,623,0
00920NATR,621,1
00920NATR,619,1
00920NATR,612,1
00920NATR,607,1
00920NATR,600,0
00920NATR,600,1
00920NATR,585,0
00920NATR,585,1
00920NATR,584,1
00920NATR,583,1
00920NATR,577,0
00920NATR,572,1
00920NATR,565,1
00920NATR,554,1
00920NATR,537,1
00920NATR,536,0
00920NATR,529,1
00920NATR,520,1
00920NATR,509,1
00920NATR,501,1
00920NATR,500,1
00920NATR,496,0
00920NATR,494,1
00920NATR,488,1
00920NATR,488,1
00920NATR,475,0
00920NATR,466,1
00920NATR,466,1
00920NATR,456,0
00920NATR,440,0
00920NATR,438,1
00920NATR,434,0
00920NATR,429,0
00920NATR,428,0
00920NATR,419,0
00920NATR,405,1
00920NATR,403,1
00920NATR,400,0
00920NATR,400,0
00920NATR,388,0
00920NATR,377,0
00920NATR,376,0
00920NATR,373,0
00920NATR,373,0
00920NATR,373,0
00920NATR,363,0
00920NATR,360,0
00920NATR,348,0
00920NATR,344,0
00920NATR,310,0
00920NATR,298,0
00920NATR,295,0
00601FRAN,445,0
00601FRAN,735,1
00601FRAN,734,1
00601FRAN,710,1
00601FRAN,660,1
00601FRAN,631,1
00601FRAN,607,1
00601FRAN,578,0
00601FRAN,481,0
00601FRAN,450,0
00601FRAN,440,0
00601FRAN,430,0
00601FRAN,425,0
00601FRAN,407,0
00601FRAN,405,0
00601FRAN,400,1
00601FRAN,385,0
00601FRAN,385,0
00601FRAN,365,0
00601FRAN,355,0
00601FRAN,345,0
00601FRAN,317,0
00601FRAN,280,0
00601FRAN,365,0
00601FRAN,440,0
00601FRAN,441,0
00007TESR,766,1
00007TESR,708,1
00007TESR,658,0
00007TESR,656,0
00007TESR,648,0
00007TESR,647,0
00007TESR,645,1
00007TESR,643,0
00007TESR,641,0
00007TESR,641,0
00007TESR,637,0
00007TESR,625,0
00007TESR,623,0
00007TESR,618,1
00007TESR,610,0
00007TESR,610,1
00007TESR,607,0
00007TESR,605,0
00007TESR,604,1
00007TESR,599,1
00007TESR,591,0
00007TESR,590,0
00007TESR,590,0
00007TESR,583,1
00007TESR,580,1
00007TESR,570,1
00007TESR,569,0
00007TESR,545,0
00007TESR,543,0
00007TESR,543,0
00007TESR,540,0
00007TESR,538,0
00007TESR,535,1
00007TESR,533,1
00007TESR,532,0
00007TESR,531,0
00007TESR,530,1
00007TESR,530,0
00007TESR,512,0
00007TESR,511,0
00007TESR,510,1
00007TESR,503,0
00007TESR,503,1
00007TESR,500,1
00007TESR,500,0
00007TESR,498,0
00007TESR,492,0
00007TESR,489,1
00007TESR,484,0
00007TESR,482,0
00007TESR,479,0
00007TESR,478,0
00007TESR,472,1
00007TESR,445,0
00007TESR,405,1
00007TESR,403,0
00007TESR,710,1
00007TESR,701,1
00007TESR,670,1
00007TESR,670,1
00007TESR,660,1
00007TESR,650,1
00007TESR,640,1
00007TESR,640,0
00007TESR,640,0
00007TESR,620,1
00007TESR,620,0
00007TESR,585,0
00007TESR,580,0
00007TESR,570,1
00007TESR,560,0
00007TESR,558,1
00007TESR,550,1
00007TESR,550,1
00007TESR,540,0
00007TESR,535,0
00007TESR,530,1
00007TESR,520,1
00007TESR,485,0
00007TESR,460,0
00007TESR,680,1
00007TESR,660,1
00007TESR,650,1
00007TESR,640,1
00007TESR,640,1
00007TESR,630,0
00007TESR,620,1
00007TESR,618,1
00007TESR,610,1
00007TESR,600,1
00007TESR,590,1
00007TESR,585,0
00007TESR,580,1
00007TESR,580,1
00007TESR,575,1
00007TESR,565,1
00007TESR,565,1
00007TESR,555,1
00007TESR,550,1
00007TESR,545,1
00007TESR,540,1
00007TESR,540,1
00007TESR,530,0
00007TESR,530,1
00007TESR,520,1
00007TESR,520,0
00007TESR,510,1
00007TESR,505,1
00007TESR,505,1
00007TESR,500,1
00007TESR,495,1
00007TESR,490,0
00007TESR,485,1
00007TESR,480,1
00007TESR,460,1
00007TESR,440,1
00007TESR,574,1
00007TESR,875,1
00007TESR,750,1
00007TESR,665,1
00007TESR,625,1
00007TESR,615,1
00007TESR,610,1
00007TESR,610,1
00007TESR,605,1
00007TESR,600,1
00007TESR,595,1
00007TESR,590,1
00007TESR,590,1
00007TESR,585,1
00007TESR,580,1
00007TESR,580,1
00007TESR,570,1
00007TESR,565,1
00007TESR,562,1
00007TESR,560,1
00007TESR,560,1
00007TESR,555,1
00007TESR,550,0
00007TESR,550,1
00007TESR,550,1
00007TESR,540,1
00007TESR,540,0
00007TESR,537,0
00007TESR,535,0
00007TESR,535,1
00007TESR,535,1
00007TESR,530,1
00007TESR,530,0
00007TESR,530,1
00007TESR,530,1
00007TESR,515,0
00007TESR,512,1
00007TESR,510,1
00007TESR,505,0
00007TESR,505,1
00007TESR,505,1
00007TESR,498,0
00007TESR,490,1
00007TESR,485,1
00007TESR,480,1
00007TESR,475,1
00007TESR,460,0
00007TESR,420,0
00007TESR,410,0
00007TESR,840,0
00007TESR,730,1
00007TESR,710,1
00007TESR,680,1
00007TESR,680,0
00007TESR,670,0
00007TESR,660,1
00007TESR,655,1
00007TESR,650,1
00007TESR,650,0
00007TESR,640,1
00007TESR,635,1
00007TESR,630,1
00007TESR,630,1
00007TESR,625,1
00007TESR,620,1
00007TESR,620,1
00007TESR,610,1
00007TESR,600,1
00007TESR,595,1
00007TESR,592,1
00007TESR,590,1
00007TESR,583,1
00007TESR,580,1
00007TESR,580,0
00007TESR,575,1
00007TESR,570,1
00007TESR,570,1
00007TESR,565,1
00007TESR,560,1
00007TESR,560,1
00007TESR,555,0
00007TESR,550,1
00007TESR,545,1
00007TESR,540,1
00007TESR,540,1
00007TESR,535,1
00007TESR,530,1
00007TESR,525,1
00007TESR,520,1
00007TESR,520,1
00007TESR,510,1
00007TESR,495,1
00007TESR,490,1
00007TESR,490,1
00007TESR,485,1
00007TESR,480,1
00007TESR,480,1
00007TESR,450,1
00007TESR,430,1
00007TESR,968,1
00007TESR,840,1
00007TESR,820,1
00007TESR,745,1
00007TESR,740,1
00007TESR,720,1
00007TESR,710,1
00007TESR,700,0
00007TESR,700,1
00007TESR,690,1
00007TESR,675,1
00007TESR,640,1
00007TESR,635,1
00007TESR,630,1
00007TESR,630,1
00007TESR,625,1
00007TESR,620,1
00007TESR,615,1
00007TESR,600,1
00007TESR,600,1
00007TESR,600,1
00007TESR,595,1
00007TESR,580,0
00007TESR,570,1
00007TESR,550,1
00007TESR,540,1
00007TESR,540,1
00007TESR,535,1
00007TESR,535,1
00007TESR,525,1
00007TESR,520,1
00007TESR,515,1
00007TESR,510,1
00007TESR,505,1
00007TESR,490,1
00007TESR,490,1
00007TESR,485,1
00007TESR,480,1
00007TESR,440,0
00007TESR,440,0
00007TESR,438,1
00007TESR,430,1
00007TESR,425,0
00007TESR,425,0
00007TESR,400,0
00007TESR,395,0
00007TESR,390,0
00007TESR,385,0
00007TESR,380,0
00007TESR,340,0
00007TESR,330,0
00007TESR,320,0
00007TESR,320,0
00007TESR,305,0
00007TESR,275,0
00166MMUS,487,1
00166MMUS,438,0
00166MMUS,435,1
00166MMUS,433,1
00166MMUS,429,0
00166MMUS,427,1
00166MMUS,424,1
00166MMUS,418,1
00166MMUS,409,0
00166MMUS,408,1
00166MMUS,406,0
00166MMUS,400,0
00166MMUS,396,1
00166MMUS,395,1
00166MMUS,393,1
00166MMUS,387,1
00166MMUS,384,1
00166MMUS,379,1
00166MMUS,379,1
00166MMUS,378,0
00166MMUS,376,1
00166MMUS,375,1
00166MMUS,375,1
00166MMUS,374,1
00166MMUS,373,1
00166MMUS,371,0
00166MMUS,369,0
00166MMUS,368,0
00166MMUS,366,0
00166MMUS,364,1
00166MMUS,364,1
00166MMUS,364,1
00166MMUS,363,0
00166MMUS,363,0
00166MMUS,363,1
00166MMUS,363,1
00166MMUS,362,1
00166MMUS,361,0
00166MMUS,360,1
00166MMUS,360,0
00166MMUS,360,1
00166MMUS,359,1
00166MMUS,359,1
00166MMUS,358,0
00166MMUS,358,1
00166MMUS,358,1
00166MMUS,358,1
00166MMUS,358,1
00166MMUS,355,1
00166MMUS,355,0
00166MMUS,354,0
00166MMUS,352,1
00166MMUS,352,1
00166MMUS,350,1
00166MMUS,350,0
00166MMUS,349,0
00166MMUS,349,0
00166MMUS,349,1
00166MMUS,348,1
00166MMUS,348,1
00166MMUS,348,0
00166MMUS,348,1
00166MMUS,347,1
00166MMUS,347,1
00166MMUS,346,0
00166MMUS,345,0
00166MMUS,344,0
00166MMUS,343,1
00166MMUS,343,1
00166MMUS,342,0
00166MMUS,341,1
00166MMUS,340,1
00166MMUS,340,0
00166MMUS,340,0
00166MMUS,340,0
00166MMUS,339,0
00166MMUS,337,1
00166MMUS,336,0
00166MMUS,333,1
00166MMUS,327,1
00166MMUS,327,0
00166MMUS,322,0
00166MMUS,316,0
00166MMUS,315,0
00166MMUS,308,1
00166MMUS,307,0
00166MMUS,307,0
00166MMUS,295,0
00166MMUS,293,0
00166MMUS,263,0
00166MMUS,243,0
00166MMUS,234,0
00166MMUS,219,0
00166MMUS,209,0
00166MMUS,202,0
00166MMUS,194,0
00166MMUS,190,0
00166MMUS,176,0
00166MMUS,161,0
00166MMUS,65,0
01581LTRE,493,0
01581LTRE,726,1
01581LTRE,594,1
01581LTRE,640,1
01581LTRE,771,1
01581LTRE,720,1
01581LTRE,695,1
01581LTRE,685,0
01581LTRE,674,1
01581LTRE,666,1
01581LTRE,645,1
01581LTRE,633,1
01581LTRE,629,1
01581LTRE,608,1
01581LTRE,597,1
01581LTRE,597,1
01581LTRE,580,1
01581LTRE,574,0
01581LTRE,565,1
01581LTRE,553,1
01581LTRE,552,1
01581LTRE,541,1
01581LTRE,538,0
01581LTRE,535,0
01581LTRE,526,0
01581LTRE,523,1
01581LTRE,521,1
01581LTRE,513,0
01581LTRE,509,0
01581LTRE,450,0
01581LTRE,433,0
01581LTRE,433,0
01581LTRE,420,0
01581LTRE,410,0
01581LTRE,407,0
01581LTRE,396,0
01581LTRE,392,0
01581LTRE,392,0
01581LTRE,388,0
01581LTRE,380,1
01581LTRE,380,0
01581LTRE,374,0
01581LTRE,369,0
01581LTRE,358,1
01581LTRE,354,0
01581LTRE,339,0
01581LTRE,337,0
01581LTRE,880,0
01581LTRE,777,0
01581LTRE,756,0
01581LTRE,716,0
01581LTRE,715,0
01581LTRE,699,1
01581LTRE,680,1
01581LTRE,679,1
01581LTRE,663,0
01581LTRE,660,0
01581LTRE,654,0
01581LTRE,643,0
01581LTRE,631,0
01581LTRE,606,0
01581LTRE,595,0
01581LTRE,595,0
01581LTRE,592,0
01581LTRE,574,0
01581LTRE,555,0
01581LTRE,535,0
01581LTRE,450,1
01581LTRE,385,0
01581LTRE,328,0
00156TUTR,810,1
00156TUTR,486,1
00156TUTR,471,0
00156TUTR,437,1
00156TUTR,430,1
00156TUTR,430,1
00156TUTR,420,1
00156TUTR,419,0
00156TUTR,417,1
00156TUTR,406,0
00156TUTR,404,1
00156TUTR,402,1
00156TUTR,398,1
00156TUTR,388,1
00156TUTR,388,1
00156TUTR,382,0
00156TUTR,378,1
00156TUTR,378,1
00156TUTR,375,1
00156TUTR,351,0
00156TUTR,304,0
